"B73_S1","B73_S2","B73_S3","B73_S4","Mo17_S1","Mo17_S2","Mo17_S3","Mo17_S4","H_S1","H_S2","H_S3","H_S4","acs_S1","acs_S2","acs_S3","acs_S4","Accession","Protein","Gene","B73_sum","Mo17_sum","H_sum","acs_sum"
63263.8881,107356.5919,147811.477,127182.5278,101792.9828,254682.9466,259064.4975,308915.2519,57710.92427,188677.218,234358.1544,300478.5601,30171.80667,111205.8409,139543.6337,203564.886,"Zm00001d008413_T001","DNAJ heat shock N-terminal domain-containing protein","Zm00001d008413",445614.4848,924455.6788,781224.85677,484486.16727
245364.3034,517389.5003,804346.3867,611888.356,245707.1821,603490.2355,615967.7943,743483.1856,221893.7191,846877.4519,913648.0483,1175494.078,144298.9174,648595.0274,734288.1637,897252.6841,"Zm00001d053652_T001","Peptidyl-prolyl cis-trans isomerase  ","Zm00001d053652",2178988.5464,2208648.3975,3157913.2973,2424434.7926
11641.14985,26151.17135,43465.1367,22315.92197,20663.81809,71972.25919,67777.434,83653.49138,10791.14193,47504.5736,50488.50206,63031.50382,7438.603628,21642.63695,19176.00786,19231.84513,"Zm00001d039448_T001","Transducin/WD40 repeat-like superfamily protein","Zm00001d039448",103573.37987,244067.00266,171815.72141,67489.093568
2719905.511,4307253.185,5818559.708,4682224.331,5481658.705,8948949.715,7820757.703,9718013.993,2802201.051,7817373.203,7522910.899,9957834.661,1994638.321,5730870.763,6724479.272,9119466.196,"Zm00001d051403_T001"," plasma membrane intrinsic protein1","Zm00001d051403",17527942.735,31969380.116,28100319.814,23569454.552
790754.5812,1596279.879,2524397.089,1839239.965,1052451.915,2655112.118,3265993.987,4317368.262,600761.6778,2615828.435,2981756.047,4335917.509,634296.3385,1827785.177,2767711.874,4010451.124,"Zm00001d051055_T001","Cytochrome c oxidase polypeptide VIb%3B Cytochrome c oxidase polypeptide VIb isoform 1%3B Cytochrome c oxidase polypeptide VIb isoform 2  ","Zm00001d051055",6750671.5142,11290926.282,10534263.6688,9240244.5135
147048.9663,235190.2827,294218.9142,229773.3481,307057.9937,486025.4282,391121.7873,510718.288,180356.0401,462830.2807,420257.8705,533316.7787,110965.5051,287265.486,340191.5863,417509.9969,"Zm00001d009008_T001","Expressed protein;  protein","Zm00001d009008",906231.5113,1694923.4972,1596760.97,1155932.5743
166987.7523,309643.1949,428319.6374,310525.8909,292464.671,649707.9679,562536.3704,678760.1339,152790.1192,558170.4339,538865.0086,730079.37,113786.3249,345902.0529,431246.3129,546905.1359,"Zm00001d013967_T004","Myosin-3","Zm00001d013967",1215476.4755,2183469.1432,1979904.9317,1437839.8266
218663.5444,257773.8177,268746.112,152648.4864,160128.1145,302857.1178,242993.3664,407316.3433,130098.3645,383417.3077,266888.7898,364353.0874,153009.745,305538.2288,253233.303,239908.8766,"Zm00001d006069_T002","Putative quinone-oxidoreductase homolog chloroplastic","Zm00001d006069",897831.9605,1113294.942,1144757.5494,951690.1534
556472.5889,1028377.739,1190504.96,636031.4758,544557.073,1665875.442,1138546.611,1541516.582,482867.2964,1654206.987,1468359.532,1746477.569,398501.6239,1024794.991,1238090.908,1033796.636,"Zm00001d007624_T001","protein_coding","Zm00001d007624",3411386.7637,4890495.708,5351911.3844,3695184.1589
155088.543,232216.8971,268362.1768,208017.7888,84393.05338,169850.9204,164893.3134,284067.4697,100825.1959,316544.9374,295418.9638,401301.5375,128042.3767,244443.6167,260816.7189,340643.3958,"Zm00001d027601_T001","cytochrome P450 family 96 subfamily A polypeptide 1","Zm00001d027601",863685.4057,703204.75688,1114090.6346,973946.1081
30348.59401,50564.70093,77845.64492,55643.24587,58061.74791,114754.3296,112093.6779,168905.3951,31139.99669,93595.97228,109882.8299,150962.0588,32746.1724,58138.17261,83116.08129,79502.16172,"Zm00001d014187_T016","Carbon catabolite repressor protein 4 homolog 1","Zm00001d014187",214402.18573,453815.15051,385580.85767,253502.58802
252885.2347,464792.0593,612448.6957,569879.6703,341138.9414,665186.0073,719854.9394,1307928.303,204491.9136,673464.5212,805764.3937,1298016.686,169434.5296,574586.7559,790982.1846,1251365.956,"Zm00001d021936_T001","Putative polyol transporter 1","Zm00001d021936",1900005.66,3034108.1911,2981737.5145,2786369.4261
48957.4151,115922.2629,167370.7367,133726.9908,85126.53569,196924.4627,188759.0136,270440.3189,60338.82285,203913.7032,247130.3656,329542.2362,25493.61009,117110.5764,168419.493,252379.9615,"Zm00001d019449_T010","DEAD-box ATP-dependent RNA helicase 5","Zm00001d019449",465977.4055,741250.33089,840925.12785,563403.64099
139685.0527,248881.0179,295448.0931,239778.1309,257955.6468,523851.511,459364.5937,655900.9653,126926.6833,444827.0959,410243.856,566689.9664,93572.85456,266795.7283,318864.0688,352788.3404,"Zm00001d027734_T001","Probable receptor-like protein kinase ","Zm00001d027734",923792.2946,1897072.7168,1548687.6016,1032020.99206
113067.677,191311.6876,262325.0997,182367.412,196041.2797,359681.962,403713.0036,494852.8322,106558.6175,334423.7107,385380.895,515419.1604,73777.63944,198152.1269,246669.5486,335391.5582,"Zm00001d009780_T003"," gamma-tubulin1","Zm00001d009780",749071.8763,1454289.0775,1341782.3836,853990.87314
62228.33523,116401.2815,153288.3052,119365.9088,145675.5246,233381.0387,179144.0348,219230.1286,67110.84722,214721.187,180926.5146,228274.3141,52171.47,139324.5146,156214.1988,182812.4231,"Zm00001d043524_T002","Glucan endo-13-beta-glucosidase 13","Zm00001d043524",451283.83073,777430.7267,691032.86292,530522.6065
1003690.72,1129545.842,1319502.933,858741.8351,1652232.97,2547755.755,1692541.547,2295578.308,951818.5824,2139005.432,1648554.942,2006049.592,732708.6639,1487737.921,1484976.213,1516661.366,"Zm00001d048353_T001"," glutathione transferase13","Zm00001d048353",4311481.3301,8188108.58,6745428.5484,5222084.1639
12957.41382,27555.21268,30021.81654,28154.13094,21674.06518,53720.9837,47774.90738,49855.37936,11686.56842,52590.092,43708.72169,56369.47461,12387.28606,26089.1051,35550.65681,35335.24754,"Zm00001d040254_T001","Probable transcription factor ","Zm00001d040254",98688.57398,173025.33562,164354.85672,109362.29551
61636.17705,113165.579,162052.9561,122415.6209,121696.9024,291689.3372,244737.7442,276693.5584,72083.69683,260811.2725,213335.8086,302414.0862,43623.25596,129915.9011,168477.1016,201233.2213,"Zm00001d001946_T001","protein_coding","Zm00001d001946",459270.33305,934817.5422,848644.86413,543249.47996
33530.92032,62505.29336,74709.46206,54431.19867,55002.4059,85392.14943,87675.833,112481.4526,42188.59962,123581.8792,76356.45658,107929.1921,21361.03115,71821.13005,60989.99674,87969.37029,"Zm00001d013283_T002","Transducin/WD40 repeat-like superfamily protein","Zm00001d013283",225176.87441,340551.84093,350056.1275,242141.52823
120173.0172,200380.3196,296445.6996,249215.2423,195582.8795,425379.2483,403680.7302,469185.2681,125791.5263,361103.6808,362760.1349,463593.8926,90683.32979,242897.1469,266325.0197,318162.5462,"Zm00001d010880_T002","Pentatricopeptide repeat-containing protein  mitochondrial","Zm00001d010880",866214.2787,1493828.1261,1313249.2346,918068.04259
72263.53719,108403.9364,232189.9755,272370.0864,118943.2766,261250.3698,383085.0124,480949.5628,76135.20988,206720.9162,341057.4054,529413.5868,68866.27786,152027.2366,324285.7353,494107.1074,"Zm00001d009978_T001","Mitochondrial fission 1 protein A","Zm00001d009978",685227.53549,1244228.2216,1153327.11828,1039286.35716
22237.21676,25605.40785,31146.47549,22351.75509,35064.03497,60098.60995,52443.72266,56117.11261,16586.81264,46646.31739,41740.88464,53788.76502,9400.790365,27350.84497,31958.49876,36244.45971,"Zm00001d024055_T001","Expressed protein;  protein","Zm00001d024055",101340.85519,203723.48019,158762.77969,104954.593805
36667.23482,67991.91538,110079.1664,101668.0587,59270.71905,123152.2622,122112.3081,175486.0213,39390.33746,104587.548,138580.0601,180474.7499,19171.43788,55636.85342,96948.05916,149474.8378,"Zm00001d044382_T001","alpha/beta-Hydrolases superfamily protein","Zm00001d044382",316406.3753,480021.31065,463032.69546,321231.18826
2058504.912,4052454.283,5201078.325,3233194.95,5420438.412,14557872.49,10998111.82,11986819.38,2229782.509,10781865.21,10324602.59,14678190.81,1506868.656,5228157.595,4477135.642,4760049.561,"Zm00001d017288_T001","Aquaporin PIP2-4  ","Zm00001d017288",14545232.47,42963242.102,38014441.119,15972211.454
29655.03979,78305.0529,98735.66545,88570.60522,41841.52804,64012.98008,67356.12612,58097.89755,21120.32539,134092.1891,97551.6303,146195.5904,30041.64668,101470.4099,119817.9481,161064.9116,"Zm00001d031951_T001","Thioredoxin family protein","Zm00001d031951",295266.36336,231308.53179,398959.73519,412394.91628
66647.45785,89939.79099,95190.23258,113394.952,71076.50709,112888.0818,125213.8856,155823.6527,84897.16666,129354.1681,135470.9838,189062.8233,42505.28554,95153.2792,94818.91968,123507.9814,"Zm00001d016733_T001","NDR1/HIN1-like 1","Zm00001d016733",365172.43342,465002.12719,538785.14186,355985.46582
27689.94419,50612.57171,114683.6606,160201.4345,40609.22992,99781.17077,109141.9952,143111.2984,21477.43192,89497.89766,157335.1475,386141.5813,16740.51471,73659.777,250808.8737,417147.1352,"Zm00001d031945_T001","Thioredoxin family protein","Zm00001d031945",353187.611,392643.69429,654452.05838,758356.30061
26516.93453,52059.10581,62040.48581,57173.85935,135272.5442,323202.3634,415747.451,588142.3537,50694.44942,187249.9969,249908.2319,363190.3808,37705.2415,147644.1742,201389.1007,275431.532,"Zm00001d044815_T001","Protein BOBBER 1","Zm00001d044815",197790.3855,1462364.7123,851043.05902,662170.0484
182431.6671,338236.2807,456509.313,340681.4038,256832.6403,521578.2117,523049.0527,649196.4759,182380.1076,532881.4424,522440.1733,626592.317,107162.6498,385130.6076,406791.3905,540054.3741,"Zm00001d003182_T001","protein_coding","Zm00001d003182",1317858.6646,1950656.3806,1864294.0403,1439139.022
371121.7956,531490.6878,736466.3617,486692.0106,570262.4491,1155554.981,1021388.868,1297136.941,315551.9804,1030666.122,992088.0283,1226078.904,192095.8252,551289.7214,563171.4836,674516.1395,"Zm00001d051052_T003","Splicing factor%2C arginine/serine-rich 7  ","Zm00001d051052",2125770.8557,4044343.2391,3564385.0347,1981073.1697
57892.60126,108411.7811,152784.9691,95855.0851,100437.9875,292726.5325,233725.9266,322386.2864,33942.95982,254269.6963,227174.5181,375250.452,32989.37175,122170.8324,143748.4389,187771.6116,"Zm00001d038123_T002","Putative DUF21 domain-containing protein ","Zm00001d038123",414944.43656,949276.733,890637.62622,486680.25465
321126.2321,366682.3801,434082.6605,380404.3783,655202.6752,867102.9853,641331.825,630255.9499,360632.3148,795131.9389,641232.7326,702504.4833,234212.4583,498827.3434,594366.8189,668429.8597,"Zm00001d014625_T001","Cell Division Protein AAA ATPase family  ","Zm00001d014625",1502295.651,2793893.4354,2499501.4696,1995836.4803
1.923709109,4183.441612,1,1,4630.601629,4855.510788,6868.247617,9534.77685,13.72781636,1,13.64142558,4806.068741,1.001651903,4425.023553,1.0000726,3.979025829,"Zm00001d015211_T001","Guanine nucleotide-binding protein subunit gamma 2","Zm00001d015211",4187.365321109,25889.136884,4834.43798294,4431.004303332
87127.7204,136664.4661,196118.2321,174135.695,136011.0684,253460.8237,252804.3686,391923.0347,99677.09485,236001.3865,301506.1736,402874.3069,66627.69564,176779.5005,191609.7949,250180.9912,"Zm00001d010982_T001","Tetraspanin-3","Zm00001d010982",594046.1136,1034199.2954,1040058.96185,685197.98224
114383.7439,231377.5142,312298.0315,260835.9377,219036.5591,549277.111,477557.6009,659408.1843,127929.5793,463515.5013,465262.0539,700510.9117,73239.65996,302484.0129,370729.0801,481568.946,"Zm00001d040218_T010","RNA recognition motif (RRM)-containing protein","Zm00001d040218",918895.2273,1905279.4553,1757218.0462,1228021.69896
105094.7401,195482.7907,293625.2853,209385.1311,223478.3753,621707.0332,536522.0695,603188.7704,112856.8305,368565.9819,409325.526,541832.2782,100138.6177,245547.8875,265318.6311,351985.1725,"Zm00001d013534_T001","2Fe-2S ferredoxin-like superfamily protein","Zm00001d013534",803587.9472,1984896.2484,1432580.6166,962990.3088
124622.3109,206755.5275,288470.8219,205930.9145,203173.1079,489055.3207,447273.3299,527887.8683,108952.7651,449351.1573,400915.733,517163.6678,82659.81961,228621.2866,292497.182,347300.0117,"Zm00001d052259_T001","DCD (Development and Cell Death) domain protein","Zm00001d052259",825779.5748,1667389.6268,1476383.3232,951078.29991
128426.8537,250966.257,378077.4776,274718.7651,223294.0685,482347.067,415451.2162,481497.0929,109114.8682,417712.3846,421574.8749,521320.7615,85343.44854,239690.0694,321204.1424,462621.958,"Zm00001d045340_T007","Pyridoxal-5'-phosphate-dependent enzyme family protein","Zm00001d045340",1032189.3534,1602589.4446,1469722.8892,1108859.61834
35857.66827,45661.98231,62122.5036,44159.96259,58249.57691,85848.86456,61932.48115,81479.04242,35688.57353,85931.51926,75471.04958,87356.48506,27949.1257,44539.56767,45132.29738,58939.78625,"Zm00001d050714_T001","Leucine-rich repeat (LRR) family protein","Zm00001d050714",187802.11677,287509.96504,284447.62743,176560.777
163508.8455,305121.795,450477.2252,390121.8344,256400.4889,567801.6805,640229.932,847460.2158,155695.3126,546441.9863,626868.8194,843574.3909,94717.34175,371323.2924,373088.0022,528592.1506,"Zm00001d017617_T001","Mitochondrial import inner membrane translocase subunit TIM13","Zm00001d017617",1309229.7001,2311892.3172,2172580.5092,1367720.78695
231126.7499,369959.7942,664486.6902,474946.6466,381854.5578,902508.7868,803574.9921,1098652.305,231706.264,967103.5978,847308.5916,1333414.899,134150.3607,501676.8901,536039.4663,717970.6941,"Zm00001d007215_T001","26S proteasome regulatory subunit 4 homolog A","Zm00001d007215",1740519.8809,3186590.6417,3379533.3524,1889837.4112
207521.9522,333942.156,339670.7073,270761.9767,3169978.588,7457166.718,6337166.297,7622128.75,732614.9413,3175307.252,3299409.169,4458551.864,145228.771,363675.7373,387353.4257,460299.4339,"Zm00001d034172_T001","Protein FATTY ACID EXPORT 3 chloroplastic","Zm00001d034172",1151896.7922,24586440.353,11665883.2263,1356557.3679
520438.1932,894378.7719,1304281.367,1168125.508,989479.339,2206584.418,2075893.558,2766800.047,522744.1214,1822960.586,1862086.559,2856147.377,395769.4225,1105083.34,1372566.883,1789527.114,"Zm00001d048158_T001","40S ribosomal protein S3a-2","Zm00001d048158",3887223.8401,8038757.362,7063938.6434,4662946.7595
110795.8809,172108.7793,205562.7052,162188.3329,98789.4116,161930.997,172353.5098,183518.8355,90709.82069,203559.8725,209590.9246,236687.9911,64708.79975,165574.4482,166042.5219,216709.4566,"Zm00001d017786_T003"," putidaredoxin reductase homolog1","Zm00001d017786",650655.6983,616592.7539,740548.60889,613035.22645
50805.61014,98548.37016,154711.0073,126163.9807,74547.53614,166533.4733,152554.5634,205872.1342,38745.95515,153677.0136,158168.101,214577.6196,28990.50772,97795.22536,110058.2171,165908.1808,"Zm00001d019172_T001","alpha/beta-Hydrolases superfamily protein","Zm00001d019172",430228.9683,599507.70704,565168.68935,402752.13098
543883.1586,909419.1306,1317740.421,903254.5407,853428.7819,2042083.31,2016957.02,2545056.288,536008.7522,1706265.932,1620312.408,2576811.388,539599.0228,1202275.966,1403199.396,1641325.078,"Zm00001d038839_T001","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2","Zm00001d038839",3674297.2509,7457525.3999,6439398.4802,4786399.4628
89030.00195,162103.4923,208561.93,132774.0645,115357.4718,224651.9399,207652.8127,259041.7717,80175.3885,281393.7702,240229.3835,297712.3972,57979.49383,176820.4764,219899.0979,237161.7397,"Zm00001d042125_T001","Cytosolic sulfotransferase 17","Zm00001d042125",592469.48875,806703.9961,899510.9394,691860.80783
191282.7391,286094.9105,321922.7438,208972.4671,82933.07883,208779.356,160200.84,254126.7504,85121.60977,269313.9677,244645.1016,328214.5039,91147.17912,251661.9044,277435.2883,335401.7981,"Zm00001d053889_T004"," cycloartenol synthase1","Zm00001d053889",1008272.8605,706040.02523,927295.18297,955646.16992
21572117.32,34731656.33,42962479.2,32897994.61,28990605.2,59117938.95,55376263.82,61241512.28,18705543.56,53247744.47,61536491.56,64536268.6,14115032.72,37899252.07,37859959.56,47508245.05,"Zm00001d037875_T001"," elongation factor alpha2","Zm00001d037875",132164247.46,204726320.25,198026048.19,137382489.4
334092.3729,577432.7393,798684.8022,604436.0771,813119.2203,1957597.81,1733040.1,2235094.834,231268.5024,932841.609,1020448.466,1469486.245,180349.8283,485322.5703,658027.5021,804471.1954,"Zm00001d023968_T004","Glutathione S-transferase  ","Zm00001d023968",2314645.9915,6738851.9643,3654044.8224,2128171.0961
6918392.469,14140749.77,19694341.86,16954490.16,8250271.647,18966378.73,19900047.83,29579161.83,6852361.613,19351390.82,25081008,33105846.66,3532110.854,12446978.34,16800505.59,24487218.64,"Zm00001d053090_T001","14-3-3-like protein  ","Zm00001d053090",57707974.259,76695860.037,84390607.093,57266813.424
78428.69848,124730.2128,163247.0887,126807.7813,110442.0268,198000.8603,203323.0214,272467.9344,68558.63451,194524.2777,201276.4768,282271.9344,65509.30433,135442.1625,164190.1996,218430.0972,"Zm00001d037946_T001"," phospholipase D13","Zm00001d037946",493213.78128,784233.8429,746631.32341,583571.76363
114772.3251,191010.5165,236698.0762,171342.9998,157973.4464,362208.9425,327122.9677,378013.7746,99031.08111,317445.9378,311739.2906,409902.7336,78316.12934,180274.4967,217728.0835,264254.3243,"Zm00001d002727_T001","Acyl-acyl carrier protein thioesterase ATL3 chloroplastic","Zm00001d002727",713823.9176,1225319.1312,1138119.04311,740573.03384
48712.15084,112708.5521,161012.9442,125236.3657,119463.7828,281872.1378,245778.3486,371293.8728,67334.1679,230368.3435,264640.8494,362071.6709,35000.31194,120252.879,147071.5213,207261.1902,"Zm00001d010126_T007","Arginyl-tRNA--protein transferase 1  ","Zm00001d010126",447670.01284,1018408.142,924415.0317,509585.90244
140370.5789,208951.539,262433.9479,248261.6205,193573.6468,374316.1785,403057.6154,457063.353,138731.9463,303138.4114,312796.1837,405241.0708,89212.46041,186718.8024,232319.1123,256891.7906,"Zm00001d036830_T002","Putative calcium-dependent lipid-binding (CaLB domain) family protein  ","Zm00001d036830",860017.6863,1428010.7937,1159907.6122,765142.16571
